0.00,0.00,0.00,0.00,0.00,0.00,2.72,24.98,62.94,91.02,113.67,123.19,129.46,124.65,116.25,100.12,75.10,46.35,16.56,1.89,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,5.55,25.48,49.20,69.26,91.45,124.32,129.69,128.15,106.56,86.53,60.93,42.98,15.35,2.16,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.72,22.62,57.35,88.93,112.42,125.20,129.18,126.59,119.93,104.49,78.35,50.82,20.79,2.62,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.93,26.17,68.08,99.75,119.11,129.76,133.62,130.67,122.34,106.11,84.57,52.20,22.42,3.34,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.17,20.30,50.34,88.40,100.54,115.39,123.52,111.42,108.75,92.04,68.37,45.21,21.30,3.54,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.50,22.88,56.24,73.17,94.10,111.16,108.90,111.02,99.42,80.63,69.45,54.38,21.32,3.22,0.03,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.05,27.31,66.89,98.41,119.75,133.69,136.46,133.75,122.71,101.13,77.83,48.09,18.34,2.56,0.03,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.82,29.49,66.80,85.88,98.58,116.01,123.78,111.76,107.84,79.86,63.96,45.32,18.45,3.28,0.02,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.72,27.73,64.36,93.37,115.53,126.91,132.80,128.32,119.95,107.63,81.94,48.24,18.21,2.43,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.05,18.40,40.67,69.79,88.23,104.67,100.54,105.07,94.62,91.15,67.62,43.56,16.75,2.59,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.92,24.58,52.29,69.04,93.85,111.89,121.12,123.34,110.35,88.97,64.55,33.86,13.70,1.54,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.21,14.57,32.40,59.65,81.01,90.62,92.58,91.53,99.34,87.69,57.70,42.42,19.40,3.41,0.03,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,3.05,10.61,22.24,46.28,68.59,93.86,89.62,81.94,73.25,78.90,65.65,39.05,19.30,3.71,0.03,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,2.00,14.67,35.04,56.06,79.87,103.19,121.55,118.37,101.33,98.41,79.03,50.87,24.44,4.66,0.05,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.17,6.87,33.91,77.42,102.19,118.97,135.76,137.86,135.38,126.72,108.11,80.79,51.68,22.56,4.16,0.05,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.17,6.76,33.85,74.43,101.47,122.44,139.85,147.02,144.66,126.37,106.38,90.36,60.22,26.02,4.32,0.04,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,4.53,25.82,65.54,101.50,123.13,134.63,142.73,141.45,127.94,105.48,74.82,45.34,20.04,3.35,0.04,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.17,5.99,26.91,59.60,89.70,109.99,126.56,131.35,129.70,118.91,103.87,75.71,46.77,20.26,3.80,0.08,0.00,0.00,0.00
